Lat,Long
30.434464943,-97.768922807
30.434464943,-97.768922807
30.399897014,-97.703545853
30.399897014,-97.703545853
30.399897014,-97.703545853
30.399897014,-97.703545853
30.399897014,-97.703545853
30.399897014,-97.703545853
30.291909771,-97.734143544
30.291909771,-97.734143544
30.16808334,-97.824988821
30.291909771,-97.734143544
30.291909771,-97.734143544
30.16808334,-97.824988821
30.16808334,-97.824988821
30.16808334,-97.824988821
30.291909771,-97.734143544
30.16808334,-97.824988821
30.291909771,-97.734143544
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.285543414,-97.684356904
30.285543414,-97.684356904
30.285543414,-97.684356904
30.285543414,-97.684356904
30.264764058,-97.716876394
30.264764058,-97.716876394
30.264764058,-97.716876394
30.264764058,-97.716876394
30.187674358,-97.739494741
30.187674358,-97.739494741
30.187674358,-97.739494741
30.187674358,-97.739494741
30.187674358,-97.739494741
30.187674358,-97.739494741
30.232324126,-97.758545416
30.232324126,-97.758545416
30.232324126,-97.758545416
30.232324126,-97.758545416
30.232324126,-97.758545416
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.471842374,-97.803353075
30.245080608,-97.730494256
30.245080608,-97.730494256
30.245080608,-97.730494256
30.245080608,-97.730494256
30.245080608,-97.730494256
30.245080608,-97.730494256
30.247527332,-97.583495372
30.247527332,-97.583495372
30.247527332,-97.583495372
30.247527332,-97.583495372
30.247527332,-97.583495372
30.247527332,-97.583495372
30.301694948,-97.745304546
30.301694948,-97.745304546
30.417326847,-97.746087527
30.417326847,-97.746087527
30.417326847,-97.746087527
30.311041106,-97.742612816
30.311041106,-97.742612816
30.311041106,-97.742612816
30.311041106,-97.742612816
30.311041106,-97.742612816
30.311041106,-97.742612816
30.449567273,-97.787819136
30.449567273,-97.787819136
30.449567273,-97.787819136
30.449567273,-97.787819136
30.449567273,-97.787819136
30.449567273,-97.787819136
30.461646052,-97.817567145
30.461646052,-97.817567145
30.461646052,-97.817567145
30.461646052,-97.817567145
30.253856816,-97.715221925
30.265053539,-97.695864743
30.31735561,-97.720543162
30.31735561,-97.720543162
30.31735561,-97.720543162
30.31735561,-97.720543162
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.268021817,-97.741390245
30.392828917,-97.74696268
30.392828917,-97.74696268
30.392828917,-97.74696268
30.332250683,-97.703837033
30.332250683,-97.703837033
30.332250683,-97.703837033
30.332250683,-97.703837033
30.332250683,-97.703837033
30.445284242,-97.778273633
30.445284242,-97.778273633
30.445284242,-97.778273633
30.267957289,-97.742343182
30.426043192,-97.753831096
30.426043192,-97.753831096
30.426043192,-97.753831096
30.426043192,-97.753831096
30.31388609,-97.719147749
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.433483724,-97.771792048
30.433483724,-97.771792048
30.433483724,-97.771792048
30.433483724,-97.771792048
30.357402012,-97.75470947
30.357402012,-97.75470947
30.357402012,-97.75470947
30.357402012,-97.75470947
30.357402012,-97.75470947
30.2684931,-97.726395602
30.2684931,-97.726395602
30.2684931,-97.726395602
30.2684931,-97.726395602
30.2684931,-97.726395602
30.257163865,-97.724849239
30.257163865,-97.724849239
30.257163865,-97.724849239
30.257163865,-97.724849239
30.257163865,-97.724849239
30.257163865,-97.724849239
30.28420331,-97.719546438
30.28420331,-97.719546438
30.28420331,-97.719546438
30.28420331,-97.719546438
30.247357947,-97.774864032
30.344430776,-97.714448744
30.344430776,-97.714448744
30.247357947,-97.774864032
30.290033856,-97.741422509
30.268487339,-97.727262117
30.268487339,-97.727262117
30.268487339,-97.727262117
30.268487339,-97.727262117
30.268487339,-97.727262117
30.257094728,-97.681095947
30.257094728,-97.681095947
30.257094728,-97.681095947
30.257094728,-97.681095947
30.257094728,-97.681095947
30.268853764,-97.724216637
30.268853764,-97.724216637
30.268853764,-97.724216637
30.268853764,-97.724216637
30.268853764,-97.724216637
30.268853764,-97.724216637
30.353525736,-97.725522172
30.353525736,-97.725522172
30.353525736,-97.725522172
30.314603961,-97.714848585
30.314603961,-97.714848585
30.314603961,-97.714848585
30.314603961,-97.714848585
30.314603961,-97.714848585
30.264727443,-97.731341195
30.264727443,-97.731341195
30.264727443,-97.731341195
30.264727443,-97.731341195
30.266043349,-97.735668013
30.266043349,-97.735668013
30.266043349,-97.735668013
30.266043349,-97.735668013
30.268536887,-97.730041421
30.268536887,-97.730041421
30.268536887,-97.730041421
30.268536887,-97.730041421
30.268536887,-97.730041421
30.268536887,-97.730041421
30.375175959,-97.672173828
30.375175959,-97.672173828
30.375175959,-97.672173828
30.375175959,-97.672173828
30.375175959,-97.672173828
30.375175959,-97.672173828
30.26182715,-97.719054414
30.26182715,-97.719054414
30.26182715,-97.719054414
30.26182715,-97.719054414
30.26182715,-97.719054414
30.26182715,-97.719054414
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.374720808,-97.726199714
30.374720808,-97.726199714
30.374720808,-97.726199714
30.374720808,-97.726199714
30.266344094,-97.740517967
30.266344094,-97.740517967
30.266344094,-97.740517967
30.389482691,-97.751904816
30.389482691,-97.751904816
30.389482691,-97.751904816
30.449501593,-97.661548638
30.449501593,-97.661548638
30.449501593,-97.661548638
30.449501593,-97.661548638
30.449501593,-97.661548638
30.449501593,-97.661548638
30.273295811,-97.760473184
30.273295811,-97.760473184
30.394764079,-97.745903889
30.273295811,-97.760473184
30.394764079,-97.745903889
30.273295811,-97.760473184
30.394764079,-97.745903889
30.394764079,-97.745903889
30.273295811,-97.760473184
30.394764079,-97.745903889
30.394764079,-97.745903889
30.364837687,-97.749579512
30.364837687,-97.749579512
30.364837687,-97.749579512
30.364837687,-97.749579512
30.364837687,-97.749579512
30.364837687,-97.749579512
30.282124594,-97.705581935
30.282124594,-97.705581935
30.282124594,-97.705581935
30.356854679,-97.732502695
30.356854679,-97.732502695
30.356854679,-97.732502695
30.490713034,-97.76505816
30.490713034,-97.76505816
30.490713034,-97.76505816
30.356854679,-97.732502695
30.356854679,-97.732502695
30.445367206,-97.743318012
30.445367206,-97.743318012
30.445367206,-97.743318012
30.445367206,-97.743318012
30.445367206,-97.743318012
30.25617175,-97.747289928
30.25617175,-97.747289928
30.25617175,-97.747289928
30.25617175,-97.747289928
30.25617175,-97.747289928
30.25617175,-97.747289928
30.400223109,-97.745032608
30.400223109,-97.745032608
30.400223109,-97.745032608
30.276463433,-97.751617898
30.400223109,-97.745032608
30.276463433,-97.751617898
30.276463433,-97.751617898
30.276463433,-97.751617898
30.287993165,-97.741602265
30.287993165,-97.741602265
30.287993165,-97.741602265
30.287993165,-97.741602265
30.287993165,-97.741602265
30.360565026,-97.739787421
30.360565026,-97.739787421
30.360565026,-97.739787421
30.360565026,-97.739787421
30.360565026,-97.739787421
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.221095989,-97.83524074
30.221095989,-97.83524074
30.213193833,-97.683499422
30.213193833,-97.683499422
30.213193833,-97.683499422
30.213193833,-97.683499422
30.213193833,-97.683499422
30.2128927,-97.683499422
30.2128927,-97.683499422
30.2128927,-97.683499422
30.2128927,-97.683499422
30.2128927,-97.683499422
30.28420331,-97.719546438
30.28420331,-97.719546438
30.28420331,-97.719546438
30.260254285,-97.755559854
30.260254285,-97.755559854
30.260254285,-97.755559854
30.260254285,-97.755559854
30.260254285,-97.755559854
30.352266292,-97.75390633
30.352266292,-97.75390633
30.352266292,-97.75390633
30.274723488,-97.764573003
30.274723488,-97.764573003
30.352266292,-97.75390633
30.274723488,-97.764573003
30.274723488,-97.764573003
30.260747462,-97.712526738
30.260747462,-97.712526738
30.260747462,-97.712526738
30.260747462,-97.712526738
30.260747462,-97.712526738
30.260747462,-97.712526738
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.224116423,-97.763257097
30.258856567,-97.73217199
30.258856567,-97.73217199
30.258856567,-97.73217199
30.258856567,-97.73217199
30.258856567,-97.73217199
30.258856567,-97.73217199
30.198707456,-97.800958606
30.198707456,-97.800958606
30.198707456,-97.800958606
30.198707456,-97.800958606
30.198707456,-97.800958606
30.325017132,-97.726965981
30.325017132,-97.726965981
30.325017132,-97.726965981
30.332250683,-97.703837033
30.332250683,-97.703837033
30.332250683,-97.703837033
30.332250683,-97.703837033
30.283673261,-97.722585006
30.283673261,-97.722585006
30.283673261,-97.722585006
30.283673261,-97.722585006
30.246807156,-97.756266203
30.246807156,-97.756266203
30.284359301,-97.718594157
30.284359301,-97.718594157
30.284359301,-97.718594157
30.284359301,-97.718594157
30.284359301,-97.718594157
30.241434066,-97.726225064
30.241434066,-97.726225064
30.241434066,-97.726225064
30.241434066,-97.726225064
30.241434066,-97.726225064
30.241434066,-97.726225064
30.265729928,-97.743651022
30.265729928,-97.743651022
30.265729928,-97.743651022
30.394248528,-97.748269367
30.394248528,-97.748269367
30.394248528,-97.748269367
30.356854679,-97.732502695
30.356854679,-97.732502695
30.394248528,-97.748269367
30.356854679,-97.732502695
30.394248528,-97.748269367
30.356854679,-97.732502695
30.336444311,-97.805315383
30.336444311,-97.805315383
30.336444311,-97.805315383
30.336444311,-97.805315383
30.336444311,-97.805315383
30.358064575,-97.699844724
30.358064575,-97.699844724
30.358064575,-97.699844724
30.435926561,-97.674726133
30.435926561,-97.674726133
30.435926561,-97.674726133
30.435926561,-97.674726133
30.435926561,-97.674726133
30.23289681,-97.758256194
30.23289681,-97.758256194
30.23289681,-97.758256194
30.23289681,-97.758256194
30.23289681,-97.758256194
30.249910251,-97.754960668
30.249910251,-97.754960668
30.249910251,-97.754960668
30.249910251,-97.754960668
30.230415947,-97.73231833
30.230415947,-97.73231833
30.230415947,-97.73231833
30.230415947,-97.73231833
30.230415947,-97.73231833
30.230415947,-97.73231833
30.230415947,-97.73231833
30.317191986,-97.656331106
30.317191986,-97.656331106
30.317191986,-97.656331106
30.317191986,-97.656331106
30.455927869,-97.660684426
30.455927869,-97.660684426
30.455927869,-97.660684426
30.313231594,-97.691130017
30.313231594,-97.691130017
30.313231594,-97.691130017
30.313231594,-97.691130017
30.313231594,-97.691130017
30.200573001,-97.807250064
30.200573001,-97.807250064
30.200573001,-97.807250064
30.200573001,-97.807250064
30.200573001,-97.807250064
30.251412827,-97.754399507
30.251412827,-97.754399507
30.251412827,-97.754399507
30.251412827,-97.754399507
30.251412827,-97.754399507
30.349966338,-97.73469664
30.349966338,-97.73469664
30.349966338,-97.73469664
30.349966338,-97.73469664
30.349966338,-97.73469664
30.279632208,-97.741209337
30.279632208,-97.741209337
30.279632208,-97.741209337
30.279632208,-97.741209337
30.279632208,-97.741209337
30.248756817,-97.76897011
30.207705956,-97.721042272
30.207705956,-97.721042272
30.207705956,-97.721042272
30.207705956,-97.721042272
30.248756817,-97.76897011
30.248756817,-97.76897011
30.207705956,-97.721042272
30.248756817,-97.76897011
30.248756817,-97.76897011
30.207705956,-97.721042272
30.248756817,-97.76897011
30.207705956,-97.721042272
30.248756817,-97.76897011
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.265157244,-97.732642121
30.265157244,-97.732642121
30.265157244,-97.732642121
30.265157244,-97.732642121
30.259619378,-97.738420815
30.259619378,-97.738420815
30.259619378,-97.738420815
30.348136514,-97.714316231
30.348136514,-97.714316231
30.348136514,-97.714316231
30.348136514,-97.714316231
30.242253338,-97.728755475
30.242253338,-97.728755475
30.242253338,-97.728755475
30.242253338,-97.728755475
30.242253338,-97.728755475
30.296597253,-97.742095441
30.296597253,-97.742095441
30.296597253,-97.742095441
30.296597253,-97.742095441
30.192867692,-97.777744736
30.192867692,-97.777744736
30.362943336,-97.718523212
30.362943336,-97.718523212
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.354852742,-97.717129317
30.208967374,-97.782360777
30.208967374,-97.782360777
30.208967374,-97.782360777
30.208967374,-97.782360777
30.208967374,-97.782360777
30.235823606,-97.721435028
30.235823606,-97.721435028
30.235823606,-97.721435028
30.235823606,-97.721435028
30.230943692,-97.734092844
30.230943692,-97.734092844
30.230943692,-97.734092844
30.230943692,-97.734092844
30.230943692,-97.734092844
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.32022364,-97.689072041
30.319714331,-97.689054757
30.319714331,-97.689054757
30.319714331,-97.689054757
30.319714331,-97.689054757
30.326774362,-97.691745335
30.326774362,-97.691745335
30.326774362,-97.691745335
30.326774362,-97.691745335
30.326774362,-97.691745335
30.25991321,-97.711958663
30.25991321,-97.711958663
30.25991321,-97.711958663
30.25991321,-97.711958663
30.25991321,-97.711958663
30.120542419,-97.635050765
30.120542419,-97.635050765
30.120542419,-97.635050765
30.120542419,-97.635050765
30.120542419,-97.635050765
30.120542419,-97.635050765
30.157160268,-97.641600492
30.157160268,-97.641600492
30.157160268,-97.641600492
30.157160268,-97.641600492
30.157160268,-97.641600492
30.283867996,-97.721734622
30.283867996,-97.721734622
30.283867996,-97.721734622
30.323665506,-97.72916223
30.323665506,-97.72916223
30.323665506,-97.72916223
30.323665506,-97.72916223
30.256175207,-97.692898769
30.256175207,-97.692898769
30.2664478,-97.736943589
30.2664478,-97.736943589
30.2664478,-97.736943589
30.2664478,-97.736943589
30.2664478,-97.736943589
30.242294821,-97.759445349
30.243944888,-97.730321426
30.243944888,-97.730321426
30.243944888,-97.730321426
30.243944888,-97.730321426
30.243944888,-97.730321426
30.243944888,-97.730321426
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.167792225,-97.613117663
30.193542929,-97.778659648
30.267719919,-97.736721199
30.267719919,-97.736721199
30.267719919,-97.736721199
30.267719919,-97.736721199
30.309330779,-97.687126142
30.309330779,-97.687126142
30.309330779,-97.687126142
30.309330779,-97.687126142
30.309330779,-97.687126142
30.258691791,-97.746339295
30.258691791,-97.746339295
30.258691791,-97.746339295
30.258691791,-97.746339295
30.258691791,-97.746339295
30.431334718,-97.940944714
30.431334718,-97.940944714
30.431334718,-97.940944714
30.431334718,-97.940944714
30.431334718,-97.940944714
30.431334718,-97.940944714
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.418585872,-97.744258274
30.418585872,-97.744258274
30.418585872,-97.744258274
30.418585872,-97.744258274
30.418585872,-97.744258274
30.410280225,-97.687260654
30.44562647,-97.651115878
30.44562647,-97.651115878
30.251494639,-97.703619599
30.251494639,-97.703619599
30.251494639,-97.703619599
30.251494639,-97.703619599
30.251494639,-97.703619599
30.251494639,-97.703619599
30.240921301,-97.727733401
30.240921301,-97.727733401
30.282873577,-97.742051655
30.282873577,-97.742051655
30.354145664,-97.726812728
30.354145664,-97.726812728
30.354145664,-97.726812728
30.354145664,-97.726812728
30.224395275,-97.801493264
30.224395275,-97.801493264
30.224395275,-97.801493264
30.224395275,-97.801493264
30.224395275,-97.801493264
30.324737128,-97.743536946
30.324737128,-97.743536946
30.292036522,-97.732210016
30.292036522,-97.732210016
30.292036522,-97.732210016
30.292036522,-97.732210016
30.292036522,-97.732210016
30.318734892,-97.724502403
30.318734892,-97.724502403
30.358095686,-97.735038867
30.318734892,-97.724502403
30.318734892,-97.724502403
30.358095686,-97.735038867
30.318734892,-97.724502403
30.229669269,-97.864400938
30.229669269,-97.864400938
30.229669269,-97.864400938
30.229669269,-97.864400938
30.229669269,-97.864400938
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.392828917,-97.74696268
30.392828917,-97.74696268
30.392828917,-97.74696268
30.392828917,-97.74696268
30.266543439,-97.737478248
30.266543439,-97.737478248
30.266543439,-97.737478248
30.443438286,-97.692905683
30.443438286,-97.692905683
30.443438286,-97.692905683
30.201917389,-97.838114114
30.201917389,-97.838114114
30.201917389,-97.838114114
30.201917389,-97.838114114
30.242959687,-97.752111075
30.242959687,-97.752111075
30.242959687,-97.752111075
30.242959687,-97.752111075
30.242959687,-97.752111075
30.242959687,-97.752111075
30.227506436,-97.761464146
30.227506436,-97.761464146
30.227506436,-97.761464146
30.227506436,-97.761464146
30.227506436,-97.761464146
30.480107351,-97.797484476
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.330475491,-97.667434493
30.217956249,-97.795767742
30.217956249,-97.795767742
30.217956249,-97.795767742
30.217956249,-97.795767742
30.217956249,-97.795767742
30.217956249,-97.795767742
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.447350122,-97.636785764
30.374032207,-97.690880897
30.374032207,-97.690880897
30.374032207,-97.690880897
30.374032207,-97.690880897
30.374032207,-97.690880897
30.374032207,-97.690880897
30.19722447,-97.788331901
30.19722447,-97.788331901
30.19722447,-97.788331901
30.19722447,-97.788331901
30.19722447,-97.788331901
30.200166245,-97.785916719
30.233505446,-97.917341319
30.233505446,-97.917341319
30.200166245,-97.785916719
30.233505446,-97.917341319
30.200166245,-97.785916719
30.200166245,-97.785916719
30.233505446,-97.917341319
30.200166245,-97.785916719
30.200166245,-97.785916719
30.233505446,-97.917341319
30.233505446,-97.917341319
30.307456357,-97.741716341
30.307456357,-97.741716341
30.307456357,-97.741716341
30.307456357,-97.741716341
30.307456357,-97.741716341
30.382668096,-97.694366776
30.382668096,-97.694366776
30.382668096,-97.694366776
30.382668096,-97.694366776
30.382668096,-97.694366776
30.382668096,-97.694366776
30.297864763,-97.687205345
30.297864763,-97.687205345
30.297864763,-97.687205345
30.260578076,-97.711306471
30.260578076,-97.711306471
30.260578076,-97.711306471
30.260578076,-97.711306471
30.260578076,-97.711306471
30.260578076,-97.711306471
30.279064133,-97.772795686
30.279064133,-97.772795686
30.279064133,-97.772795686
30.279064133,-97.772795686
30.279064133,-97.772795686
30.2668269,-97.745634099
30.2668269,-97.745634099
30.2668269,-97.745634099
30.2668269,-97.745634099
30.243866533,-97.758136356
30.243866533,-97.758136356
30.243866533,-97.758136356
30.243866533,-97.758136356
30.243866533,-97.758136356
30.243866533,-97.758136356
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.188400586,-97.746148696
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.371742438,-97.680569528
30.417285513,-97.704792169
30.417285513,-97.704792169
30.319055226,-97.70846264
30.450904093,-97.767747719
30.337677252,-97.728276125
30.337677252,-97.728276125
30.337677252,-97.728276125
30.337677252,-97.728276125
30.228427109,-97.701296599
30.228427109,-97.701296599
30.228427109,-97.701296599
30.228427109,-97.701296599
30.289406223,-97.707137169
30.289406223,-97.707137169
30.228427109,-97.701296599
30.289406223,-97.707137169
30.228427109,-97.701296599
30.289406223,-97.707137169
30.228427109,-97.701296599
30.312653923,-97.662813492
30.312653923,-97.662813492
30.312653923,-97.662813492
30.312653923,-97.662813492
30.312653923,-97.662813492
30.246380339,-97.61867927
30.246380339,-97.61867927
30.246380339,-97.61867927
30.32943959,-97.689969669
30.32943959,-97.689969669
30.32943959,-97.689969669
30.312055114,-97.693693844
30.312055114,-97.693693844
30.312055114,-97.693693844
30.312055114,-97.693693844
30.312055114,-97.693693844
30.260284244,-97.710197976
30.260284244,-97.710197976
30.260284244,-97.710197976
30.260284244,-97.710197976
30.260284244,-97.710197976
30.260284244,-97.710197976
30.196475486,-97.786208246
30.196475486,-97.786208246
30.196475486,-97.786208246
30.196475486,-97.786208246
30.196475486,-97.786208246
30.196475486,-97.786208246
30.23828488,-97.752716023
30.23828488,-97.752716023
30.23828488,-97.752716023
30.23828488,-97.752716023
30.23828488,-97.752716023
30.23828488,-97.752716023
30.192765139,-97.738162703
30.192765139,-97.738162703
30.192765139,-97.738162703
30.192765139,-97.738162703
30.192765139,-97.738162703
30.192765139,-97.738162703
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.354852742,-97.717129317
30.366215816,-97.695224074
30.366215816,-97.695224074
30.366215816,-97.695224074
30.366215816,-97.695224074
30.366215816,-97.695224074
30.366215816,-97.695224074
30.450837088,-97.783969362
30.450837088,-97.783969362
30.450837088,-97.783969362
30.450837088,-97.783969362
30.450837088,-97.783969362
30.450837088,-97.783969362
30.286033134,-97.680858577
30.286033134,-97.680858577
30.286033134,-97.680858577
30.286033134,-97.680858577
30.286033134,-97.680858577
30.24211276,-97.728644856
30.24211276,-97.728644856
30.24211276,-97.728644856
30.24211276,-97.728644856
30.24211276,-97.728644856
30.24211276,-97.728644856
30.246401553,-97.750889656
30.246401553,-97.750889656
30.246401553,-97.750889656
30.246401553,-97.750889656
30.246401553,-97.750889656
30.246401553,-97.750889656
30.490713034,-97.76505816
30.490713034,-97.76505816
30.490713034,-97.76505816
30.490713034,-97.76505816
30.490713034,-97.76505816
30.285943256,-97.681627148
30.285943256,-97.681627148
30.285943256,-97.681627148
30.285943256,-97.681627148
30.285943256,-97.681627148
30.450489099,-97.695408439
30.450489099,-97.695408439
30.450904093,-97.767747719
30.450904093,-97.767747719
30.450904093,-97.767747719
30.450904093,-97.767747719
30.450904093,-97.767747719
30.450904093,-97.767747719
30.239368025,-97.69241942
30.239368025,-97.69241942
30.239368025,-97.69241942
30.239368025,-97.69241942
30.325676237,-97.692667161
30.325676237,-97.692667161
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.288800628,-97.715546823
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.206884239,-97.795646999
30.266597596,-97.720212457
30.173186719,-97.800604855
30.173186719,-97.800604855
30.173186719,-97.800604855
30.173186719,-97.800604855
30.173186719,-97.800604855
30.173186719,-97.800604855
30.297894723,-97.747644831
30.297894723,-97.747644831
30.297894723,-97.747644831
30.297894723,-97.747644831
30.297894723,-97.747644831
30.394248528,-97.748269367
30.394248528,-97.748269367
30.394248528,-97.748269367
30.394248528,-97.748269367
30.268259187,-97.74123123
30.268259187,-97.74123123
30.268259187,-97.74123123
30.395721144,-97.720241264
30.395721144,-97.720241264
30.222225528,-97.838974687
30.395721144,-97.720241264
30.395721144,-97.720241264
30.395721144,-97.720241264
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.222225528,-97.838974687
30.435137248,-97.767429509
30.435137248,-97.767429509
30.435137248,-97.767429509
30.435137248,-97.767429509
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.378465724,-97.688294251
30.156162907,-97.843631058
30.156162907,-97.843631058
30.156162907,-97.843631058
30.156162907,-97.843631058
30.156162907,-97.843631058
30.295723824,-97.739045351
30.295723824,-97.739045351
30.295723824,-97.739045351
30.295723824,-97.739045351
30.295723824,-97.739045351
30.229154199,-97.834003743
30.229154199,-97.834003743
30.229154199,-97.834003743
30.229154199,-97.834003743
30.260174778,-97.755339768
30.260174778,-97.755339768
30.260174778,-97.755339768
30.260174778,-97.755339768
30.260174778,-97.755339768
30.260174778,-97.755339768
30.417405936,-97.746109991
30.417405936,-97.746109991
30.417405936,-97.746109991
30.417405936,-97.746109991
30.417405936,-97.746109991
30.208065137,-97.780862811
30.208065137,-97.780862811
30.208065137,-97.780862811
30.208065137,-97.780862811
30.208065137,-97.780862811
30.208065137,-97.780862811
30.44853172,-97.619726416
30.44853172,-97.619726416
30.44853172,-97.619726416
30.44853172,-97.619726416
30.44853172,-97.619726416
30.44853172,-97.619726416
30.222225528,-97.838974687
30.392828917,-97.74696268
30.299795988,-97.740076644
30.266603358,-97.737707552
30.266603358,-97.737707552
30.266603358,-97.737707552
30.13598244,-97.675829127
30.13598244,-97.675829127
30.479307667,-98.045275766
30.479307667,-98.045275766
30.479307667,-98.045275766
30.260613797,-97.734760015
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.353371755,-97.652539898
30.263526765,-97.741343001
30.263526765,-97.741343001
30.263526765,-97.741343001
30.403255915,-97.724936813
30.263526765,-97.741343001
30.403255915,-97.724936813
30.403255915,-97.724936813
30.313903374,-97.720075336
30.313903374,-97.720075336
30.313903374,-97.720075336
30.313903374,-97.720075336
30.313903374,-97.720075336
30.313903374,-97.720075336
30.420418732,-97.84559847
